molecule,functional,basis,wavelength,intensity
Eos_1,M06,6-311+G**,698,1.2042804743520464e-07
Eos_1,M06,6-311+G**,699,1.1341117835670153e-07
Eos_1,M06,def2-TZVP,200,2.05251756649528e-14
Eos_1,M06,def2-TZVP,201,6.010282353656997e-14
Eos_1,M06,def2-TZVP,202,1.7014280066752546e-13
Eos_1,M06,def2-TZVP,203,4.660285852053743e-13
Eos_1,M06,def2-TZVP,204,1.2360935043304402e-12
Eos_1,M06,def2-TZVP,205,3.1774568511956244e-12
Eos_1,M06,def2-TZVP,206,7.9220563536982e-12
Eos_1,M06,def2-TZVP,207,1.9171555839638876e-11
Eos_1,M06,def2-TZVP,208,4.50671777480935e-11
Eos_1,M06,def2-TZVP,209,1.029818744262687e-10
Eos_1,M06,def2-TZVP,210,2.2890971591986564e-10
Eos_1,M06,def2-TZVP,211,4.952998820089432e-10
Eos_1,M06,def2-TZVP,212,1.0439088663004753e-09
Eos_1,M06,def2-TZVP,213,2.144517514203057e-09
Eos_1,M06,def2-TZVP,214,4.296791408917192e-09
Eos_1,M06,def2-TZVP,215,8.401843358501887e-09
Eos_1,M06,def2-TZVP,216,1.6042856083289276e-08
Eos_1,M06,def2-TZVP,217,2.993092682759019e-08
Eos_1,M06,def2-TZVP,218,5.45931576356122e-08
Eos_1,M06,def2-TZVP,219,9.740424343249349e-08
Eos_1,M06,def2-TZVP,220,1.700886161171678e-07
Eos_1,M06,def2-TZVP,221,2.9084437967174364e-07
Eos_1,M06,def2-TZVP,222,4.872579958546517e-07
Eos_1,M06,def2-TZVP,223,8.001835539190628e-07
Eos_1,M06,def2-TZVP,224,1.2887449001510252e-06
Eos_1,M06,def2-TZVP,225,2.0365749796991652e-06
Eos_1,M06,def2-TZVP,226,3.159327449115013e-06
Eos_1,M06,def2-TZVP,227,4.81337653240954e-06
Eos_1,M06,def2-TZVP,228,7.205462210079357e-06
Eos_1,M06,def2-TZVP,229,1.0602845254161876e-05
Eos_1,M06,def2-TZVP,230,1.5343323743129773e-05
Eos_1,M06,def2-TZVP,231,2.1844250436044857e-05
Eos_1,M06,def2-TZVP,232,3.0609506221692777e-05
Eos_1,M06,def2-TZVP,233,4.223326037367128e-05
Eos_1,M06,def2-TZVP,234,5.73993154909783e-05
Eos_1,M06,def2-TZVP,235,7.687492136437082e-05
Eos_1,M06,def2-TZVP,236,0.0001014981656790446
Eos_1,M06,def2-TZVP,237,0.0001321584144024091
Eos_1,M06,def2-TZVP,238,0.00016976976739770526
Eos_1,M06,def2-TZVP,239,0.00021523808303548076
Eos_1,M06,def2-TZVP,240,0.000269422759830927
Eos_1,M06,def2-TZVP,241,0.0003330950807660374
Eos_1,M06,def2-TZVP,242,0.00040689545778782967
Eos_1,M06,def2-TZVP,243,0.0004912922926064247
Eos_1,M06,def2-TZVP,244,0.0005865453386013279
Eos_1,M06,def2-TZVP,245,0.0006926763694664188
Eos_1,M06,def2-TZVP,246,0.0008094496203362974
Eos_1,M06,def2-TZVP,247,0.0009363638820283293
Eos_1,M06,def2-TZVP,248,0.0010726573422451433
Eos_1,M06,def2-TZVP,249,0.0012173253467647536
Eos_1,M06,def2-TZVP,250,0.0013691502834447494
Eos_1,M06,def2-TZVP,251,0.001526741864519486
Eos_1,M06,def2-TZVP,252,0.001688585287573439
Eos_1,M06,def2-TZVP,253,0.001853094169193628
Eos_1,M06,def2-TZVP,254,0.002018664822706904
Eos_1,M06,def2-TZVP,255,0.002183728420473184
Eos_1,M06,def2-TZVP,256,0.0023467978401385814
Eos_1,M06,def2-TZVP,257,0.0025065065125944416
Eos_1,M06,def2-TZVP,258,0.0026616373122285613
Eos_1,M06,def2-TZVP,259,0.0028111403847758893
Eos_1,M06,def2-TZVP,260,0.0029541397126901237
Eos_1,M06,def2-TZVP,261,0.00308992908995239
Eos_1,M06,def2-TZVP,262,0.0032179589428872014
Eos_1,M06,def2-TZVP,263,0.0033378160308243886
Eos_1,M06,def2-TZVP,264,0.0034491984497705885
Eos_1,M06,def2-TZVP,265,0.003551888524968857
Eos_1,M06,def2-TZVP,266,0.0036457261175137094
Eos_1,M06,def2-TZVP,267,0.0037305846088624603
Eos_1,M06,def2-TZVP,268,0.0038063514036340168
Eos_1,M06,def2-TZVP,269,0.0038729142546205047
Eos_1,M06,def2-TZVP,270,0.003930154118640535
Eos_1,M06,def2-TZVP,271,0.0039779446516055
Eos_1,M06,def2-TZVP,272,0.004016157894773684
Eos_1,M06,def2-TZVP,273,0.004044675231713152
Eos_1,M06,def2-TZVP,274,0.004063402335891719
Eos_1,M06,def2-TZVP,275,0.00407228659867958
Eos_1,M06,def2-TZVP,276,0.004071335431336004
Eos_1,M06,def2-TZVP,277,0.0040606338657006285
Eos_1,M06,def2-TZVP,278,0.004040360021212101
Eos_1,M06,def2-TZVP,279,0.004010797238306565
Eos_1,M06,def2-TZVP,280,0.003972341973999721
Eos_1,M06,def2-TZVP,281,0.003925506886915353
Eos_1,M06,def2-TZVP,282,0.003870918879464699
Eos_1,M06,def2-TZVP,283,0.0038093121903415616
Eos_1,M06,def2-TZVP,284,0.0037415169211403813
Eos_1,M06,def2-TZVP,285,0.003668443621849936
Eos_1,M06,def2-TZVP,286,0.003591064741627106
Eos_1,M06,def2-TZVP,287,0.003510393869177794
Eos_1,M06,def2-TZVP,288,0.0034274637415189187
Eos_1,M06,def2-TZVP,289,0.003343303995074242
Eos_1,M06,def2-TZVP,290,0.0032589195762522108
Eos_1,M06,def2-TZVP,291,0.003175270629278741
Eos_1,M06,def2-TZVP,292,0.0030932545477332053
Eos_1,M06,def2-TZVP,293,0.0030136907239454434
Eos_1,M06,def2-TZVP,294,0.0029373083677834816
Eos_1,M06,def2-TZVP,295,0.0028647376030969097
Eos_1,M06,def2-TZVP,296,0.0027965038945416054
Eos_1,M06,def2-TZVP,297,0.0027330257164604084
Eos_1,M06,def2-TZVP,298,0.002674615253978247
Eos_1,M06,def2-TZVP,299,0.0026214818278197595
Eos_1,M06,def2-TZVP,300,0.0025737376602861374
Eos_1,M06,def2-TZVP,301,0.002531405550602277
Eos_1,M06,def2-TZVP,302,0.002494428002501665
Eos_1,M06,def2-TZVP,303,0.002462677343505766
Eos_1,M06,def2-TZVP,304,0.0024359663911932947
Eos_1,M06,def2-TZVP,305,0.0024140592536694375
Eos_1,M06,def2-TZVP,306,0.0023966818959978804
Eos_1,M06,def2-TZVP,307,0.0023835321580459637
Eos_1,M06,def2-TZVP,308,0.0023742889686144963
Eos_1,M06,def2-TZVP,309,0.00236862056271344
Eos_1,M06,def2-TZVP,310,0.002366191570575037
Eos_1,M06,def2-TZVP,311,0.0023666689060438456
Eos_1,M06,def2-TZVP,312,0.0023697264363710226
Eos_1,M06,def2-TZVP,313,0.0023750484636490907
Eos_1,M06,def2-TZVP,314,0.0023823320890863577
Eos_1,M06,def2-TZVP,315,0.0023912885643973063
Eos_1,M06,def2-TZVP,316,0.002401643759526143
Eos_1,M06,def2-TZVP,317,0.002413137892817602
Eos_1,M06,def2-TZVP,318,0.002425524678983935
Eos_1,M06,def2-TZVP,319,0.0024385700524058424
Eos_1,M06,def2-TZVP,320,0.0024520506192428687
Eos_1,M06,def2-TZVP,321,0.0024657519824349667
Eos_1,M06,def2-TZVP,322,0.002479467069945525
Eos_1,M06,def2-TZVP,323,0.0024929945795509204
Eos_1,M06,def2-TZVP,324,0.00250613763413483
Eos_1,M06,def2-TZVP,325,0.002518702720765881
Eos_1,M06,def2-TZVP,326,0.002530498965720836
Eos_1,M06,def2-TZVP,327,0.002541337776865899
Eos_1,M06,def2-TZVP,328,0.002551032865120448
Eos_1,M06,def2-TZVP,329,0.0025594006386774203
Eos_1,M06,def2-TZVP,330,0.0025662609476962226
Eos_1,M06,def2-TZVP,331,0.0025714381436487
Eos_1,M06,def2-TZVP,332,0.0025747624065982273
Eos_1,M06,def2-TZVP,333,0.0025760712855267113
Eos_1,M06,def2-TZVP,334,0.0025752113913924076
Eos_1,M06,def2-TZVP,335,0.0025720401798111432
Eos_1,M06,def2-TZVP,336,0.002566427759935848
Eos_1,M06,def2-TZVP,337,0.0025582586680326096
Eos_1,M06,def2-TZVP,338,0.0025474335481357998
Eos_1,M06,def2-TZVP,339,0.0025338706876957984
Eos_1,M06,def2-TZVP,340,0.0025175073629760524
Eos_1,M06,def2-TZVP,341,0.002498300956769205
Eos_1,M06,def2-TZVP,342,0.0024762298194467305
Eos_1,M06,def2-TZVP,343,0.002451293853108789
Eos_1,M06,def2-TZVP,344,0.0024235148073594856
Eos_1,M06,def2-TZVP,345,0.002392936283725991
Eos_1,M06,def2-TZVP,346,0.0023596234537313584
Eos_1,M06,def2-TZVP,347,0.0023236625029223025
Eos_1,M06,def2-TZVP,348,0.0022851598195873287
Eos_1,M06,def2-TZVP,349,0.0022442409523608484
Eos_1,M06,def2-TZVP,350,0.002201049365319056
Eos_1,M06,def2-TZVP,351,0.002155745022495458
Eos_1,M06,def2-TZVP,352,0.002108502835975179
Eos_1,M06,def2-TZVP,353,0.002059511012896577
Eos_1,M06,def2-TZVP,354,0.002008969336852474
Eos_1,M06,def2-TZVP,355,0.0019570874184206446
Eos_1,M06,def2-TZVP,356,0.0019040829479611988
Eos_1,M06,def2-TZVP,357,0.0018501799815078762
Eos_1,M06,def2-TZVP,358,0.0017956072876702139
Eos_1,M06,def2-TZVP,359,0.001740596780077985
Eos_1,M06,def2-TZVP,360,0.001685382056162889
Eos_1,M06,def2-TZVP,361,0.0016301970591064423
Eos_1,M06,def2-TZVP,362,0.0015752748757037706
Eos_1,M06,def2-TZVP,363,0.00152084667880762
Eos_1,M06,def2-TZVP,364,0.0014671408190235428
Eos_1,M06,def2-TZVP,365,0.0014143820665114544
Eos_1,M06,def2-TZVP,366,0.0013627910001847122
Eos_1,M06,def2-TZVP,367,0.0013125835383464594
Eos_1,M06,def2-TZVP,368,0.001263970601912139
Eos_1,M06,def2-TZVP,369,0.0012171578988727655
Eos_1,M06,def2-TZVP,370,0.0011723458165791266
Eos_1,M06,def2-TZVP,371,0.001129729406785096
Eos_1,M06,def2-TZVP,372,0.0010894984471811926
Eos_1,M06,def2-TZVP,373,0.0010518375623702976
Eos_1,M06,def2-TZVP,374,0.0010169263868713607
Eos_1,M06,def2-TZVP,375,0.0009849397527625862
Eos_1,M06,def2-TZVP,376,0.0009560478849654515
Eos_1,M06,def2-TZVP,377,0.0009304165878935437
Eos_1,M06,def2-TZVP,378,0.0009082074082102587
Eos_1,M06,def2-TZVP,379,0.0008895777597194384
Eos_1,M06,def2-TZVP,380,0.0008746809979137357
Eos_1,M06,def2-TZVP,381,0.0008636664333871124
Eos_1,M06,def2-TZVP,382,0.0008566792751404803
Eos_1,M06,def2-TZVP,383,0.0008538604967337167
Eos_1,M06,def2-TZVP,384,0.0008553466202251002
Eos_1,M06,def2-TZVP,385,0.0008612694148539602
Eos_1,M06,def2-TZVP,386,0.0008717555094294857
Eos_1,M06,def2-TZVP,387,0.0008869259193559177
Eos_1,M06,def2-TZVP,388,0.0009068954911219235
Eos_1,M06,def2-TZVP,389,0.0009317722688828905
Eos_1,M06,def2-TZVP,390,0.000961656789444933
Eos_1,M06,def2-TZVP,391,0.0009966413134974178
Eos_1,M06,def2-TZVP,392,0.0010368090023187486
Eos_1,M06,def2-TZVP,393,0.0010822330503827684
Eos_1,M06,def2-TZVP,394,0.0011329757853087848
Eos_1,M06,def2-TZVP,395,0.0011890877474176338
Eos_1,M06,def2-TZVP,396,0.00125060676177401
Eos_1,M06,def2-TZVP,397,0.0013175570160080907
Eos_1,M06,def2-TZVP,398,0.0013899481574176317
Eos_1,M06,def2-TZVP,399,0.0014677744228577814
Eos_1,M06,def2-TZVP,400,0.0015510138147350379
Eos_1,M06,def2-TZVP,401,0.0016396273360419057
Eos_1,M06,def2-TZVP,402,0.0017335582968101087
Eos_1,M06,def2-TZVP,403,0.001832731703634062
Eos_1,M06,def2-TZVP,404,0.0019370537430375384
Eos_1,M06,def2-TZVP,405,0.002046411368439453
Eos_1,M06,def2-TZVP,406,0.0021606719993374408
Eos_1,M06,def2-TZVP,407,0.0022796833400870074
Eos_1,M06,def2-TZVP,408,0.0024032733243295645
Eos_1,M06,def2-TZVP,409,0.00253125018973262
Eos_1,M06,def2-TZVP,410,0.0026634026862703856
Eos_1,M06,def2-TZVP,411,0.0027995004198117985
Eos_1,M06,def2-TZVP,412,0.0029392943313152776
Eos_1,M06,def2-TZVP,413,0.0030825173104742135
Eos_1,M06,def2-TZVP,414,0.0032288849412316035
Eos_1,M06,def2-TZVP,415,0.0033780963752047437
Eos_1,M06,def2-TZVP,416,0.0035298353277460554
Eos_1,M06,def2-TZVP,417,0.0036837711901295343
Eos_1,M06,def2-TZVP,418,0.0038395602502069724
Eos_1,M06,def2-TZVP,419,0.0039968470128347805
Eos_1,M06,def2-TZVP,420,0.004155265610441971
Eos_1,M06,def2-TZVP,421,0.004314441293299729
Eos_1,M06,def2-TZVP,422,0.004473991988369673
Eos_1,M06,def2-TZVP,423,0.004633529915055882
Eos_1,M06,def2-TZVP,424,0.004792663245767226
Eos_1,M06,def2-TZVP,425,0.0049509977989129934
Eos_1,M06,def2-TZVP,426,0.005108138751804762
Eos_1,M06,def2-TZVP,427,0.005263692360918624
Eos_1,M06,def2-TZVP,428,0.005417267677080677
Eos_1,M06,def2-TZVP,429,0.005568478243368888
Eos_1,M06,def2-TZVP,430,0.005716943763869991
Eos_1,M06,def2-TZVP,431,0.005862291731883265
Eos_1,M06,def2-TZVP,432,0.006004159006714307
Eos_1,M06,def2-TZVP,433,0.0061421933288429344
Eos_1,M06,def2-TZVP,434,0.006276054763968455
Eos_1,M06,def2-TZVP,435,0.006405417067223887
Eos_1,M06,def2-TZVP,436,0.0065299689596950705
Eos_1,M06,def2-TZVP,437,0.006649415310272008
Eos_1,M06,def2-TZVP,438,0.006763478216785908
Eos_1,M06,def2-TZVP,439,0.006871897981334669
Eos_1,M06,def2-TZVP,440,0.006974433975663263
Eos_1,M06,def2-TZVP,441,0.007070865393430611
Eos_1,M06,def2-TZVP,442,0.007160991887153604
Eos_1,M06,def2-TZVP,443,0.007244634088560855
Eos_1,M06,def2-TZVP,444,0.007321634012005878
Eos_1,M06,def2-TZVP,445,0.007391855341473714
Eos_1,M06,def2-TZVP,446,0.007455183602558716
Eos_1,M06,def2-TZVP,447,0.007511526221589053
Eos_1,M06,def2-TZVP,448,0.007560812474819086
Eos_1,M06,def2-TZVP,449,0.007602993331300062
Eos_1,M06,def2-TZVP,450,0.007638041193668555
Eos_1,M06,def2-TZVP,451,0.007665949541658188
Eos_1,M06,def2-TZVP,452,0.007686732483640946
Eos_1,M06,def2-TZVP,453,0.007700424221938723
Eos_1,M06,def2-TZVP,454,0.007707078438013649
Eos_1,M06,def2-TZVP,455,0.007706767603946279
Eos_1,M06,def2-TZVP,456,0.007699582226846318
Eos_1,M06,def2-TZVP,457,0.007685630033011221
Eos_1,M06,def2-TZVP,458,0.007665035098756949
Eos_1,M06,def2-TZVP,459,0.007637936934894391
Eos_1,M06,def2-TZVP,460,0.007604489531817306
Eos_1,M06,def2-TZVP,461,0.00756486037210732
Eos_1,M06,def2-TZVP,462,0.0075192294174508114
Eos_1,M06,def2-TZVP,463,0.00746778807650685
Eos_1,M06,def2-TZVP,464,0.007410738160167656
Eos_1,M06,def2-TZVP,465,0.007348290830418055
Eos_1,M06,def2-TZVP,466,0.00728066554873254
Eos_1,M06,def2-TZVP,467,0.007208089029651526
Eos_1,M06,def2-TZVP,468,0.00713079420485727
Eos_1,M06,def2-TZVP,469,0.007049019202728379
Eos_1,M06,def2-TZVP,470,0.006963006347994049
Eos_1,M06,def2-TZVP,471,0.006873001185739624
Eos_1,M06,def2-TZVP,472,0.0067792515336363894
Eos_1,M06,def2-TZVP,473,0.006682006565886323
Eos_1,M06,def2-TZVP,474,0.006581515931987492
Eos_1,M06,def2-TZVP,475,0.006478028913043975
Eos_1,M06,def2-TZVP,476,0.006371793617966125
Eos_1,M06,def2-TZVP,477,0.006263056221536653
Eos_1,M06,def2-TZVP,478,0.006152060245957737
Eos_1,M06,def2-TZVP,479,0.006039045887145371
Eos_1,M06,def2-TZVP,480,0.005924249386702524
Eos_1,M06,def2-TZVP,481,0.005807902450183093
Eos_1,M06,def2-TZVP,482,0.005690231711955922
Eos_1,M06,def2-TZVP,483,0.005571458246693127
Eos_1,M06,def2-TZVP,484,0.005451797127240927
Eos_1,M06,def2-TZVP,485,0.005331457028384051
Eos_1,M06,def2-TZVP,486,0.005210639875787911
Eos_1,M06,def2-TZVP,487,0.005089540539195505
Eos_1,M06,def2-TZVP,488,0.004968346568768979
Eos_1,M06,def2-TZVP,489,0.004847237973298677
Eos_1,M06,def2-TZVP,490,0.004726387038855041
Eos_1,M06,def2-TZVP,491,0.0046059581863306205
Eos_1,M06,def2-TZVP,492,0.004486107866209681
Eos_1,M06,def2-TZVP,493,0.00436698448881188
Eos_1,M06,def2-TZVP,494,0.004248728388182027
Eos_1,M06,def2-TZVP,495,0.004131471817740569
Eos_1,M06,def2-TZVP,496,0.004015338975767719
Eos_1,M06,def2-TZVP,497,0.003900446058766519
Eos_1,M06,def2-TZVP,498,0.0037869013407372675
Eos_1,M06,def2-TZVP,499,0.003674805276394963
Eos_1,M06,def2-TZVP,500,0.003564250626372289
Eos_1,M06,def2-TZVP,501,0.003455322602473308
Eos_1,M06,def2-TZVP,502,0.003348099031074096
Eos_1,M06,def2-TZVP,503,0.0032426505328074966
Eos_1,M06,def2-TZVP,504,0.0031390407167173613
Eos_1,M06,def2-TZVP,505,0.003037326387122911
Eos_1,M06,def2-TZVP,506,0.002937557761494813
Eos_1,M06,def2-TZVP,507,0.002839778697710902
Eos_1,M06,def2-TZVP,508,0.002744026929129977
Eos_1,M06,def2-TZVP,509,0.002650334305995628
Eos_1,M06,def2-TZVP,510,0.0025587270417587768
Eos_1,M06,def2-TZVP,511,0.0024692259629860718
Eos_1,M06,def2-TZVP,512,0.002381846761600805
Eos_1,M06,def2-TZVP,513,0.00229660024828363
Eos_1,M06,def2-TZVP,514,0.00221349260594088
Eos_1,M06,def2-TZVP,515,0.0021325256422283214
Eos_1,M06,def2-TZVP,516,0.0020536970401977077
Eos_1,M06,def2-TZVP,517,0.0019770006062112644
Eos_1,M06,def2-TZVP,518,0.0019024265143459328
Eos_1,M06,def2-TZVP,519,0.0018299615465833695
Eos_1,M06,def2-TZVP,520,0.001759589328154138
Eos_1,M06,def2-TZVP,521,0.001691290557473991
Eos_1,M06,def2-TZVP,522,0.0016250432301774679
Eos_1,M06,def2-TZVP,523,0.0015608228568178004
Eos_1,M06,def2-TZVP,524,0.0014986026738636902
Eos_1,M06,def2-TZVP,525,0.0014383538476812935
Eos_1,M06,def2-TZVP,526,0.0013800456712448586
Eos_1,M06,def2-TZVP,527,0.0013236457533710331
Eos_1,M06,def2-TZVP,528,0.0012691202003205072
Eos_1,M06,def2-TZVP,529,0.00121643378965573
Eos_1,M06,def2-TZVP,530,0.001165550136285702
Eos_1,M06,def2-TZVP,531,0.0011164318506676491
Eos_1,M06,def2-TZVP,532,0.001069040689171227
Eos_1,M06,def2-TZVP,533,0.0010233376966437128
Eos_1,M06,def2-TZVP,534,0.0009792833412445784
Eos_1,M06,def2-TZVP,535,0.0009368376416447142
Eos_1,M06,def2-TZVP,536,0.0008959602867099753
Eos_1,M06,def2-TZVP,537,0.0008566107478103774
Eos_1,M06,def2-TZVP,538,0.0008187483839153165
Eos_1,M06,def2-TZVP,539,0.0007823325396521169
Eos_1,M06,def2-TZVP,540,0.000747322636519494
Eos_1,M06,def2-TZVP,541,0.0007136782574600901
Eos_1,M06,def2-TZVP,542,0.0006813592250064526
Eos_1,M06,def2-TZVP,543,0.0006503256732232915
Eos_1,M06,def2-TZVP,544,0.000620538113675655
Eos_1,M06,def2-TZVP,545,0.0005919574956576245
Eos_1,M06,def2-TZVP,546,0.0005645452609197367
Eos_1,M06,def2-TZVP,547,0.0005382633931355355
Eos_1,M06,def2-TZVP,548,0.000513074462348474
Eos_1,M06,def2-TZVP,549,0.0004889416646402
Eos_1,M06,def2-TZVP,550,0.0004658288572598726
Eos_1,M06,def2-TZVP,551,0.0004437005894518837
Eos_1,M06,def2-TZVP,552,0.0004225221292162416
Eos_1,M06,def2-TZVP,553,0.00040225948623200244
Eos_1,M06,def2-TZVP,554,0.00038287943116949077
Eos_1,M06,def2-TZVP,555,0.0003643495116120085
Eos_1,M06,def2-TZVP,556,0.0003466380648020147
Eos_1,M06,def2-TZVP,557,0.0003297142274206854
Eos_1,M06,def2-TZVP,558,0.0003135479426033432
Eos_1,M06,def2-TZVP,559,0.0002981099643864909
Eos_1,M06,def2-TZVP,560,0.00028337185977520257
Eos_1,M06,def2-TZVP,561,0.0002693060086125108
Eos_1,M06,def2-TZVP,562,0.00025588560142507215
Eos_1,M06,def2-TZVP,563,0.00024308463541212514
Eos_1,M06,def2-TZVP,564,0.00023087790873726566
Eos_1,M06,def2-TZVP,565,0.00021924101327520503
Eos_1,M06,def2-TZVP,566,0.00020815032595830634
Eos_1,M06,def2-TZVP,567,0.0001975829988603549
Eos_1,M06,def2-TZVP,568,0.0001875169481478486
Eos_1,M06,def2-TZVP,569,0.0001779308420219767
Eos_1,M06,def2-TZVP,570,0.0001688040877674987
Eos_1,M06,def2-TZVP,571,0.00016011681801794916
Eos_1,M06,def2-TZVP,572,0.00015184987633995925
Eos_1,M06,def2-TZVP,573,0.00014398480223306155
Eos_1,M06,def2-TZVP,574,0.000136503815635107
Eos_1,M06,def2-TZVP,575,0.00012938980101737368
Eos_1,M06,def2-TZVP,576,0.0001226262911476703
Eos_1,M06,def2-TZVP,577,0.00011619745059410754
Eos_1,M06,def2-TZVP,578,0.00011008805903686498
Eos_1,M06,def2-TZVP,579,0.00010428349445013815
Eos_1,M06,def2-TZVP,580,9.876971621151471e-05
Eos_1,M06,def2-TZVP,581,9.353324819137252e-05
Eos_1,M06,def2-TZVP,582,8.856116187040672e-05
Eos_1,M06,def2-TZVP,583,8.384105952916307e-05
Eos_1,M06,def2-TZVP,584,7.936105754944972e-05
Eos_1,M06,def2-TZVP,585,7.510976986366562e-05
Eos_1,M06,def2-TZVP,586,7.107629158454412e-05
Eos_1,M06,def2-TZVP,587,6.725018284437492e-05
Eos_1,M06,def2-TZVP,588,6.362145286963134e-05
Eos_1,M06,def2-TZVP,589,6.018054431391328e-05
Eos_1,M06,def2-TZVP,590,5.6918317869343314e-05
Eos_1,M06,def2-TZVP,591,5.3826037173914604e-05
Eos_1,M06,def2-TZVP,592,5.08953540298785e-05
Eos_1,M06,def2-TZVP,593,4.811829394596753e-05
Eos_1,M06,def2-TZVP,594,4.548724201415096e-05
Eos_1,M06,def2-TZVP,595,4.299492912967432e-05
Eos_1,M06,def2-TZVP,596,4.0634418561314444e-05
Eos_1,M06,def2-TZVP,597,3.839909287713213e-05
Eos_1,M06,def2-TZVP,598,3.6282641229465714e-05
Eos_1,M06,def2-TZVP,599,3.427904700151204e-05
Eos_1,M06,def2-TZVP,600,3.238257581655527e-05
Eos_1,M06,def2-TZVP,601,3.058776390974119e-05
Eos_1,M06,def2-TZVP,602,2.8889406861227137e-05
Eos_1,M06,def2-TZVP,603,2.7282548688587872e-05
Eos_1,M06,def2-TZVP,604,2.5762471295486966e-05
Eos_1,M06,def2-TZVP,605,2.432468427285359e-05
Eos_1,M06,def2-TZVP,606,2.2964915048110772e-05
Eos_1,M06,def2-TZVP,607,2.1679099377394853e-05
Eos_1,M06,def2-TZVP,608,2.046337217516068e-05
Eos_1,M06,def2-TZVP,609,1.9314058675102942e-05
Eos_1,M06,def2-TZVP,610,1.8227665915912897e-05
Eos_1,M06,def2-TZVP,611,1.7200874545041485e-05
Eos_1,M06,def2-TZVP,612,1.6230530933349493e-05
Eos_1,M06,def2-TZVP,613,1.5313639593277497e-05
Eos_1,M06,def2-TZVP,614,1.4447355892973543e-05
Eos_1,M06,def2-TZVP,615,1.3628979058660664e-05
Eos_1,M06,def2-TZVP,616,1.2855945457409667e-05
Eos_1,M06,def2-TZVP,617,1.212582215240598e-05
Eos_1,M06,def2-TZVP,618,1.1436300722746194e-05
Eos_1,M06,def2-TZVP,619,1.0785191339786332e-05
Eos_1,M06,def2-TZVP,620,1.017041709207034e-05
Eos_1,M06,def2-TZVP,621,9.59000855090092e-06
Eos_1,M06,def2-TZVP,622,9.042098568667777e-06
Eos_1,M06,def2-TZVP,623,8.524917302124233e-06
Eos_1,M06,def2-TZVP,624,8.03678745289295e-06
Eos_1,M06,def2-TZVP,625,7.576119717587253e-06
Eos_1,M06,def2-TZVP,626,7.1414084400566284e-06
Eos_1,M06,def2-TZVP,627,6.7312274583937326e-06
Eos_1,M06,def2-TZVP,628,6.344226139483589e-06
Eos_1,M06,def2-TZVP,629,5.97912559402588e-06
Eos_1,M06,def2-TZVP,630,5.634715065117642e-06
Eos_1,M06,def2-TZVP,631,5.3098484836490045e-06
Eos_1,M06,def2-TZVP,632,5.003441183931611e-06
Eos_1,M06,def2-TZVP,633,4.714466773153131e-06
Eos_1,M06,def2-TZVP,634,4.441954148425594e-06
Eos_1,M06,def2-TZVP,635,4.184984655373716e-06
Eos_1,M06,def2-TZVP,636,3.9426893823871925e-06
Eos_1,M06,def2-TZVP,637,3.7142465848407682e-06
Eos_1,M06,def2-TZVP,638,3.4988792337650232e-06
Eos_1,M06,def2-TZVP,639,3.2958526836287857e-06
Eos_1,M06,def2-TZVP,640,3.104472454072242e-06
Eos_1,M06,def2-TZVP,641,2.9240821206044626e-06
Eos_1,M06,def2-TZVP,642,2.7540613094534864e-06
Eos_1,M06,def2-TZVP,643,2.5938237919276235e-06
Eos_1,M06,def2-TZVP,644,2.442815673815423e-06
Eos_1,M06,def2-TZVP,645,2.3005136755168366e-06
Eos_1,M06,def2-TZVP,646,2.1664234987603608e-06
Eos_1,M06,def2-TZVP,647,2.0400782759196794e-06
Eos_1,M06,def2-TZVP,648,1.921037098098152e-06
Eos_1,M06,def2-TZVP,649,1.8088836183007444e-06
Eos_1,M06,def2-TZVP,650,1.703224726160871e-06
Eos_1,M06,def2-TZVP,651,1.6036892908322248e-06
Eos_1,M06,def2-TZVP,652,1.5099269687959032e-06
Eos_1,M06,def2-TZVP,653,1.4216070734678644e-06
Eos_1,M06,def2-TZVP,654,1.3384175036234142e-06
Eos_1,M06,def2-TZVP,655,1.2600637277822517e-06
Eos_1,M06,def2-TZVP,656,1.1862678218209111e-06
Eos_1,M06,def2-TZVP,657,1.1167675571981703e-06
Eos_1,M06,def2-TZVP,658,1.0513155372942094e-06
Eos_1,M06,def2-TZVP,659,9.896783794749283e-07
Eos_1,M06,def2-TZVP,660,9.316359406000746e-07
Eos_1,M06,def2-TZVP,661,8.769805837967881e-07
Eos_1,M06,def2-TZVP,662,8.255164844194798e-07
Eos_1,M06,def2-TZVP,663,7.770589732124836e-07
Eos_1,M06,def2-TZVP,664,7.314339147838123e-07
Eos_1,M06,def2-TZVP,665,6.884771195865526e-07
Eos_1,M06,def2-TZVP,666,6.480337876892435e-07
Eos_1,M06,def2-TZVP,667,6.099579826979494e-07
Eos_1,M06,def2-TZVP,668,5.741121342707066e-07
Eos_1,M06,def2-TZVP,669,5.403665677398882e-07
Eos_1,M06,def2-TZVP,670,5.085990594297062e-07
Eos_1,M06,def2-TZVP,671,4.786944163246055e-07
Eos_1,M06,def2-TZVP,672,4.5054407881012357e-07
Eos_1,M06,def2-TZVP,673,4.2404574527051835e-07
Eos_1,M06,def2-TZVP,674,3.991030173876011e-07
Eos_1,M06,def2-TZVP,675,3.7562506504262913e-07
Eos_1,M06,def2-TZVP,676,3.5352630977794187e-07
Eos_1,M06,def2-TZVP,677,3.327261258274465e-07
